nothing,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,comp.,mbol,Kepler,g,r,i,z,DDO51_finf,Mact
,1,9.39,0.17,1.21626,0.361,3.788,4.261,11.40,0.000,2,15.267,15.190,15.505,15.126,15.061,15.080,15.343,1.215
,1,9.39,0.19,1.59661,1.707,3.661,2.506,8.30,0.000,0,8.804,8.951,9.840,8.876,8.591,8.429,9.562,1.526
,1,9.39,0.19,1.46568,0.751,3.784,3.936,10.40,0.000,1,13.292,13.211,13.537,13.146,13.078,13.092,13.368,1.463
,1,9.39,0.19,0.98296,-0.161,3.737,4.487,10.40,0.000,2,15.573,15.529,16.048,15.451,15.308,15.265,15.850,0.983
,1,9.39,0.19,1.87273,2.908,4.230,3.220,12.10,0.000,1,9.599,11.182,10.824,11.228,11.538,11.810,10.958,0.666
,1,9.39,0.19,1.44556,0.724,3.787,3.969,12.10,0.000,2,15.060,14.979,15.294,14.915,14.851,14.868,15.129,1.444
,1,9.39,0.23,1.59946,1.706,3.661,2.508,10.90,0.000,0,11.404,11.550,12.444,11.473,11.189,11.027,12.166,1.529
,1,9.39,0.23,1.61204,1.763,3.659,2.446,11.40,0.000,1,11.762,11.917,12.824,11.841,11.551,11.386,12.544,1.544
,1,9.39,0.23,0.86244,-0.466,3.696,4.572,11.40,0.000,2,17.336,17.370,18.084,17.287,17.071,16.972,17.934,0.862
,1,9.39,0.25,1.27491,0.459,3.791,4.196,10.40,0.000,1,14.023,13.939,14.247,13.874,13.815,13.839,14.086,1.274
,1,9.39,0.25,0.56582,-1.234,3.605,4.789,10.40,0.000,2,18.255,18.729,19.994,18.779,18.184,17.828,19.976,0.566
,1,9.39,0.25,1.61584,1.848,3.653,2.337,11.10,0.000,1,11.251,11.431,12.379,11.357,11.052,10.874,12.096,1.549
,1,9.39,0.25,1.37940,0.625,3.792,4.066,11.10,0.000,2,14.307,14.221,14.525,14.157,14.100,14.125,14.364,1.378
,1,9.39,0.27,1.58598,2.460,3.599,1.517,13.40,0.000,1,12.021,12.541,13.887,12.541,12.019,11.687,13.601,1.572
,1,9.39,0.27,0.66345,-0.986,3.630,4.712,13.40,0.000,2,20.636,20.959,22.078,20.927,20.495,20.241,22.085,0.663
,1,9.39,0.31,1.37009,0.611,3.792,4.078,9.60,0.000,1,12.842,12.752,13.059,12.686,12.630,12.656,12.897,1.369
,1,9.39,0.31,0.81689,-0.583,3.680,4.601,9.60,0.000,2,15.829,15.913,16.728,15.829,15.577,15.451,16.632,0.817
,1,9.39,0.31,1.49592,0.789,3.779,3.887,10.90,0.000,1,13.698,13.609,13.962,13.539,13.464,13.475,13.784,1.493
,1,9.39,0.31,1.22773,0.375,3.788,4.249,10.90,0.000,2,14.734,14.645,14.972,14.578,14.514,14.534,14.806,1.227
,1,9.39,0.37,1.03856,-0.030,3.752,4.440,8.90,0.000,1,13.746,13.672,14.147,13.593,13.475,13.454,13.950,1.038
,1,9.39,0.37,0.40953,-1.617,3.572,4.899,8.90,0.000,2,17.711,18.429,19.935,18.673,17.760,17.236,19.808,0.410
,1,9.39,0.39,1.60704,1.721,3.662,2.498,13.10,0.000,1,13.567,13.707,14.623,13.627,13.343,13.182,14.343,1.538
,1,9.39,0.39,1.39749,0.652,3.791,4.041,13.10,0.000,2,16.240,16.142,16.459,16.074,16.018,16.044,16.293,1.396
,1,9.41,-0.39,1.36381,0.877,3.812,3.890,11.10,0.000,1,13.678,13.646,13.843,13.600,13.568,13.603,13.724,1.361
,1,9.41,-0.39,1.11858,0.390,3.817,4.310,11.10,0.000,2,14.895,14.873,15.065,14.827,14.798,14.839,14.948,1.118
,1,9.41,-0.33,1.23769,0.611,3.836,4.210,10.30,0.000,0,13.542,13.522,13.654,13.481,13.486,13.548,13.557,1.236
,1,9.41,-0.31,0.73497,-0.648,3.689,4.652,7.50,0.000,1,13.889,13.960,14.663,13.889,13.654,13.538,14.518,0.735
,1,9.41,-0.31,0.71323,-0.713,3.679,4.665,7.50,0.000,2,14.053,14.153,14.909,14.082,13.827,13.695,14.792,0.713
,1,9.41,-0.27,1.45387,1.137,3.699,3.205,9.40,0.000,1,11.328,11.366,12.006,11.298,11.086,10.985,11.748,1.450
,1,9.41,-0.27,0.22483,-2.094,3.561,5.075,9.40,0.000,2,19.405,20.028,21.587,20.166,19.394,18.940,21.461,0.225
,1,9.41,-0.27,1.39365,0.849,3.803,3.892,10.70,0.000,0,13.347,13.303,13.533,13.253,13.209,13.236,13.401,1.391
,1,9.41,-0.27,1.44642,0.935,3.710,3.447,11.20,0.000,1,13.633,13.652,14.245,13.584,13.391,13.304,14.001,1.443
,1,9.41,-0.27,0.43416,-1.493,3.598,4.906,11.20,0.000,2,19.702,20.106,21.396,20.118,19.577,19.254,21.380,0.434
,1,9.41,-0.27,1.44782,0.968,3.707,3.405,11.30,0.000,0,13.650,13.673,14.276,13.605,13.408,13.317,14.030,1.444
,1,9.41,-0.25,1.29978,0.680,3.825,4.117,9.80,0.000,0,12.869,12.834,12.999,12.789,12.777,12.829,12.890,1.298
,1,9.41,-0.25,1.34655,0.761,3.815,4.014,10.90,0.000,0,13.769,13.728,13.923,13.681,13.655,13.696,13.803,1.345
,1,9.41,-0.23,1.36711,0.784,3.810,3.976,11.00,0.000,1,13.809,13.764,13.976,13.715,13.682,13.718,13.850,1.365
,1,9.41,-0.23,0.65253,-0.916,3.651,4.718,11.00,0.000,2,18.060,18.260,19.198,18.194,17.869,17.688,19.176,0.652
,1,9.41,-0.23,1.49974,1.752,3.684,2.518,11.70,0.000,0,12.091,12.168,12.890,12.097,11.859,11.734,12.603,1.415
,1,9.41,-0.23,1.50367,1.757,3.685,2.517,12.70,0.000,1,13.076,13.150,13.868,13.079,12.843,12.720,13.581,1.420
,1,9.41,-0.23,0.28864,-1.889,3.572,5.022,12.70,0.000,2,22.193,22.755,24.236,22.862,22.146,21.719,24.150,0.289
,1,9.41,-0.21,0.74690,-0.649,3.685,4.646,6.60,0.000,0,12.992,13.071,13.802,12.999,12.757,12.636,13.672,0.747
,1,9.41,-0.21,1.17662,0.425,3.816,4.294,10.20,0.000,1,13.907,13.869,14.069,13.820,13.793,13.836,13.948,1.176
,1,9.41,-0.21,1.16591,0.404,3.815,4.306,10.20,0.000,2,13.960,13.921,14.125,13.872,13.843,13.884,14.003,1.165
,1,9.41,-0.21,1.47822,1.399,3.684,2.891,11.40,0.000,0,12.672,12.748,13.464,12.678,12.441,12.317,13.195,1.474
,1,9.41,-0.21,1.52098,2.376,3.636,1.710,12.90,0.000,0,11.729,11.994,12.987,11.937,11.592,11.381,12.674,1.439
,1,9.41,-0.19,1.24373,0.546,3.823,4.224,9.90,0.000,1,13.305,13.265,13.442,13.219,13.204,13.254,13.329,1.243
,1,9.41,-0.19,0.33749,-1.767,3.578,4.991,9.90,0.000,2,19.087,19.621,21.061,19.714,19.025,18.612,20.994,0.337
,1,9.41,-0.19,1.25051,0.559,3.824,4.216,10.50,0.000,0,13.871,13.832,14.006,13.786,13.772,13.823,13.894,1.249
,1,9.41,-0.19,1.34665,0.732,3.813,4.034,10.50,0.000,1,13.440,13.394,13.598,13.345,13.317,13.357,13.475,1.345
,1,9.41,-0.19,0.53810,-1.238,3.616,4.817,10.50,0.000,2,18.364,18.706,19.881,18.682,18.223,17.952,19.880,0.538
,1,9.41,-0.19,1.36273,0.758,3.811,4.002,10.70,0.000,0,13.576,13.528,13.741,13.479,13.446,13.483,13.614,1.361
,1,9.41,-0.17,0.70121,-0.797,3.662,4.677,7.10,0.000,0,13.864,14.022,14.892,13.951,13.656,13.496,14.835,0.701
,1,9.41,-0.17,1.23276,0.514,3.819,4.238,8.30,0.000,1,11.784,11.742,11.931,11.694,11.673,11.720,11.813,1.232
,1,9.41,-0.17,0.54397,-1.227,3.616,4.812,8.30,0.000,2,16.137,16.479,17.654,16.455,15.996,15.725,17.654,0.544
,1,9.41,-0.17,1.29193,0.626,3.819,4.145,10.80,0.000,0,14.004,13.960,14.148,13.912,13.893,13.939,14.031,1.291
,1,9.41,-0.15,0.23182,-2.088,3.556,5.061,1.80,0.000,0,11.789,12.472,14.066,12.653,11.815,11.324,13.913,0.232
,1,9.41,-0.15,1.18430,0.407,3.811,4.293,10.20,0.000,1,13.953,13.907,14.127,13.856,13.822,13.859,13.999,1.184
,1,9.41,-0.15,0.41830,-1.553,3.588,4.913,10.20,0.000,2,18.853,19.339,20.707,19.403,18.770,18.391,20.667,0.418
,1,9.41,-0.15,1.39887,0.794,3.803,3.947,10.40,0.000,1,13.185,13.131,13.369,13.078,13.035,13.064,13.233,1.397
,1,9.41,-0.15,0.68953,-0.837,3.657,4.688,10.40,0.000,2,17.262,17.440,18.346,17.372,17.062,16.892,18.309,0.689
,1,9.41,-0.13,1.51320,2.378,3.624,1.678,13.10,0.000,1,11.925,12.253,13.330,12.202,11.823,11.585,13.030,1.500
,1,9.41,-0.13,1.10864,0.205,3.791,4.387,13.10,0.000,2,17.357,17.305,17.594,17.248,17.183,17.199,17.442,1.108
,1,9.41,-0.11,1.25236,0.527,3.815,4.216,10.40,0.000,1,13.853,13.804,14.008,13.754,13.728,13.772,13.885,1.251
,1,9.41,-0.11,0.96212,-0.126,3.752,4.503,10.40,0.000,2,15.485,15.441,15.875,15.374,15.251,15.222,15.683,0.962
,1,9.41,-0.11,1.53994,1.795,3.675,2.453,11.60,0.000,1,11.882,11.980,12.758,11.906,11.654,11.517,12.463,1.460
,1,9.41,-0.11,1.23873,0.499,3.814,4.233,11.60,0.000,2,15.123,15.074,15.284,15.023,14.995,15.037,15.158,1.238
,1,9.41,-0.11,1.53882,1.778,3.676,2.474,12.60,0.000,0,12.925,13.019,13.790,12.946,12.695,12.560,13.497,1.458
,1,9.41,-0.09,1.49923,1.142,3.690,3.178,9.40,0.000,1,11.316,11.374,12.072,11.301,11.075,10.962,11.817,1.496
,1,9.41,-0.09,0.28513,-1.924,3.563,5.016,9.40,0.000,2,18.980,19.629,21.171,19.796,18.986,18.508,21.045,0.285
,1,9.41,-0.07,1.29576,0.590,3.810,4.145,9.10,0.000,0,12.395,12.340,12.562,12.287,12.254,12.292,12.431,1.294
,1,9.41,-0.07,1.48253,0.945,3.757,3.637,9.80,0.000,0,12.207,12.156,12.565,12.090,11.977,11.954,12.367,1.479
,1,9.41,-0.07,1.41157,0.775,3.798,3.952,11.00,0.000,1,13.833,13.772,14.029,13.717,13.667,13.693,13.885,1.409
,1,9.41,-0.07,0.52471,-1.301,3.606,4.830,11.00,0.000,2,19.024,19.420,20.664,19.423,18.906,18.595,20.663,0.525
,1,9.41,-0.05,1.55568,1.849,3.667,2.373,12.60,0.000,1,12.748,12.876,13.702,12.803,12.533,12.383,13.410,1.477
,1,9.41,-0.05,1.32724,0.637,3.807,4.099,12.60,0.000,2,15.778,15.719,15.949,15.666,15.629,15.665,15.815,1.326
,1,9.41,-0.03,1.42494,0.775,3.794,3.938,8.80,0.000,0,11.633,11.568,11.843,11.511,11.455,11.477,11.692,1.423
,1,9.41,-0.03,1.23698,0.467,3.805,4.229,9.40,0.000,0,13.004,12.944,13.186,12.890,12.849,12.882,13.048,1.236
,1,9.41,-0.01,1.25039,0.487,3.803,4.207,10.00,0.000,0,13.552,13.490,13.738,13.435,13.391,13.423,13.598,1.249
,1,9.41,0.01,1.44343,0.785,3.789,3.914,9.00,0.000,1,11.808,11.741,12.036,11.682,11.619,11.635,11.878,1.441
,1,9.41,0.01,0.52173,-1.326,3.601,4.832,9.00,0.000,2,17.084,17.515,18.793,17.536,16.983,16.648,18.790,0.522
,1,9.41,0.01,1.44311,0.784,3.789,3.914,10.60,0.000,0,13.410,13.342,13.637,13.283,13.220,13.236,13.479,1.441
,1,9.41,0.03,1.11284,0.191,3.781,4.363,9.50,0.000,0,13.792,13.727,14.059,13.664,13.587,13.594,13.892,1.112
,1,9.41,0.03,1.56345,1.731,3.670,2.507,10.80,0.000,1,11.243,11.356,12.172,11.281,11.019,10.875,11.885,1.486
,1,9.41,0.03,1.31519,0.586,3.802,4.123,10.80,0.000,2,14.105,14.038,14.292,13.981,13.936,13.968,14.149,1.314
,1,9.41,0.05,1.29142,0.540,3.800,4.156,9.90,0.000,1,13.319,13.251,13.511,13.193,13.146,13.177,13.366,1.290
,1,9.41,0.05,1.09051,0.133,3.775,4.388,9.90,0.000,2,14.337,14.271,14.628,14.206,14.120,14.120,14.453,1.090
,1,9.41,0.05,1.57686,2.673,3.595,1.268,11.30,0.000,0,9.388,9.933,11.280,9.933,9.412,9.077,10.986,1.502
,1,9.41,0.07,0.89193,-0.357,3.717,4.558,7.00,0.000,1,12.661,12.655,13.253,12.578,12.400,12.327,13.065,0.892
,1,9.41,0.07,0.76453,-0.692,3.669,4.634,7.00,0.000,2,13.501,13.633,14.488,13.558,13.277,13.129,14.422,0.764
,1,9.41,0.07,0.98855,-0.115,3.748,4.486,9.00,0.000,1,14.058,14.007,14.470,13.934,13.807,13.776,14.274,0.988
,1,9.41,0.07,0.83293,-0.510,3.694,4.589,9.00,0.000,2,15.045,15.093,15.802,15.014,14.792,14.686,15.656,0.833
,1,9.41,0.07,1.49829,0.846,3.778,3.823,10.00,0.000,1,12.656,12.584,12.925,12.521,12.441,12.445,12.751,1.495
,1,9.41,0.07,0.57230,-1.203,3.611,4.789,10.00,0.000,2,17.778,18.177,19.398,18.181,17.668,17.360,19.399,0.572
,1,9.41,0.07,1.47871,0.811,3.780,3.862,11.20,0.000,1,13.941,13.870,14.201,13.807,13.731,13.738,14.030,1.476
,1,9.41,0.07,1.27642,0.508,3.799,4.176,11.20,0.000,2,14.700,14.630,14.898,14.571,14.522,14.551,14.750,1.275
,1,9.41,0.11,1.26671,0.478,3.796,4.191,10.30,0.000,1,13.875,13.802,14.084,13.742,13.688,13.714,13.932,1.266
,1,9.41,0.11,1.01473,-0.062,3.752,4.462,10.30,0.000,2,15.224,15.167,15.616,15.094,14.974,14.949,15.422,1.014
,1,9.41,0.11,1.49286,0.818,3.777,3.846,10.80,0.000,1,13.525,13.451,13.798,13.386,13.305,13.308,13.622,1.490
,1,9.41,0.11,0.62879,-1.063,3.624,4.743,10.80,0.000,2,18.228,18.564,19.707,18.533,18.092,17.832,19.720,0.629
,1,9.41,0.13,1.31744,0.555,3.795,4.128,10.50,0.000,0,13.881,13.806,14.090,13.745,13.691,13.717,13.937,1.316
,1,9.41,0.13,1.55123,1.775,3.648,2.391,13.00,0.000,1,13.333,13.538,14.491,13.469,13.153,12.965,14.221,1.545
,1,9.41,0.13,1.12964,0.202,3.778,4.345,13.00,0.000,2,17.264,17.191,17.543,17.125,17.044,17.049,17.371,1.129
,1,9.41,0.15,1.89503,1.934,4.311,4.641,11.40,0.000,1,11.335,13.428,13.043,13.483,13.815,14.122,13.181,0.883
,1,9.41,0.15,1.87844,2.136,4.260,4.198,11.40,0.000,2,10.831,12.611,12.241,12.661,12.980,13.269,12.375,0.813
,1,9.41,0.17,1.00107,-0.110,3.745,4.472,8.70,0.000,0,13.744,13.691,14.179,13.616,13.484,13.450,13.982,1.001
,1,9.41,0.17,1.13348,0.199,3.776,4.342,8.90,0.000,0,13.171,13.096,13.458,13.028,12.944,12.948,13.282,1.133
,1,9.41,0.17,1.24128,0.413,3.790,4.225,10.00,0.000,0,13.738,13.660,13.969,13.597,13.535,13.556,13.808,1.240
,1,9.41,0.17,1.47916,0.776,3.777,3.886,10.00,0.000,1,12.831,12.752,13.103,12.686,12.606,12.611,12.926,1.477
,1,9.41,0.17,1.04496,-0.004,3.756,4.431,10.00,0.000,2,14.781,14.717,15.158,14.644,14.530,14.510,14.966,1.045
,1,9.41,0.17,1.59031,2.393,3.612,1.619,13.50,0.000,1,12.289,12.709,13.936,12.680,12.232,11.947,13.648,1.518
,1,9.41,0.17,1.45933,0.750,3.781,3.920,13.50,0.000,2,16.396,16.317,16.656,16.252,16.177,16.187,16.483,1.457
,1,9.41,0.19,1.23899,0.402,3.788,4.228,9.30,0.000,1,13.065,12.986,13.302,12.922,12.858,12.877,13.139,1.238
,1,9.41,0.19,0.44403,-1.535,3.578,4.881,9.30,0.000,2,17.909,18.552,20.010,18.740,17.914,17.432,19.918,0.444
,1,9.41,0.19,1.90110,2.855,4.291,3.531,13.20,0.000,1,10.833,12.775,12.394,12.828,13.156,13.450,12.537,0.690
,1,9.41,0.19,1.54879,1.423,3.663,2.803,13.20,0.000,2,14.413,14.556,15.431,14.481,14.199,14.041,15.178,1.545
,1,9.41,0.21,1.43653,0.709,3.783,3.963,8.20,0.000,1,11.197,11.115,11.448,11.049,10.978,10.991,11.278,1.434
,1,9.41,0.21,0.22051,-2.178,3.535,5.045,8.20,0.000,2,18.415,19.272,21.019,19.589,18.556,17.952,20.824,0.221
,1,9.41,0.23,1.13158,0.187,3.774,4.345,9.80,0.000,0,14.102,14.023,14.399,13.953,13.867,13.869,14.220,1.131
,1,9.41,0.27,1.12846,0.180,3.773,4.348,8.50,0.000,0,12.820,12.739,13.120,12.667,12.580,12.583,12.940,1.128
,1,9.41,0.27,1.07355,0.055,3.761,4.404,9.40,0.000,1,14.033,13.959,14.389,13.885,13.780,13.768,14.199,1.073
,1,9.41,0.27,0.78489,-0.664,3.669,4.621,9.40,0.000,2,15.830,15.957,16.832,15.878,15.597,15.450,16.769,0.785
,1,9.41,0.27,1.57536,1.707,3.660,2.495,10.70,0.000,1,11.203,11.352,12.258,11.275,10.988,10.824,11.980,1.501
,1,9.41,0.27,1.56675,1.709,3.658,2.479,10.70,0.000,2,11.199,11.360,12.282,11.284,10.990,10.821,12.006,1.491
,1,9.41,0.29,0.89083,-0.391,3.707,4.551,7.60,0.000,1,13.348,13.354,14.023,13.270,13.075,12.991,13.854,0.891
,1,9.41,0.29,0.59938,-1.152,3.612,4.763,7.60,0.000,2,15.249,15.683,16.906,15.710,15.161,14.834,16.896,0.599
,1,9.41,0.29,1.16482,0.258,3.779,4.309,9.70,0.000,1,13.825,13.740,14.099,13.670,13.593,13.604,13.924,1.164
,1,9.41,0.29,1.08924,0.090,3.765,4.389,9.70,0.000,2,14.245,14.168,14.584,14.094,13.994,13.987,14.398,1.089
,1,9.41,0.35,1.40400,0.664,3.787,4.014,10.70,0.000,1,13.811,13.718,14.048,13.649,13.586,13.606,13.878,1.402
,1,9.41,0.35,0.40975,-1.615,3.572,4.899,10.70,0.000,2,19.509,20.222,21.728,20.462,19.554,19.033,21.601,0.410
,1,9.41,0.37,1.57349,1.708,3.660,2.491,10.60,0.000,1,11.100,11.250,12.176,11.171,10.881,10.717,11.898,1.499
,1,9.41,0.37,1.13203,0.188,3.774,4.344,10.60,0.000,2,14.900,14.810,15.197,14.737,14.652,14.657,15.016,1.131
,1,9.41,0.37,1.55768,1.670,3.650,2.506,12.10,0.000,1,12.695,12.885,13.861,12.811,12.497,12.314,13.596,1.552
,1,9.41,0.37,0.30689,-1.898,3.553,4.980,12.10,0.000,2,21.616,22.363,23.975,22.599,21.683,21.148,23.797,0.307
,1,9.43,-0.53,1.01815,0.165,3.803,4.439,8.30,0.000,1,12.658,12.644,12.878,12.596,12.542,12.565,12.748,1.018
,1,9.43,-0.53,0.29173,-1.804,3.595,5.032,8.30,0.000,2,17.580,17.959,19.263,17.958,17.434,17.125,19.235,0.292
,1,9.43,-0.37,1.24485,0.656,3.834,4.160,9.60,0.000,1,12.730,12.711,12.846,12.670,12.672,12.731,12.748,1.243
,1,9.43,-0.37,1.21195,0.595,3.838,4.223,9.60,0.000,2,12.883,12.868,12.994,12.828,12.834,12.897,12.899,1.211
,1,9.43,-0.35,1.40081,1.046,3.705,3.306,10.60,0.000,1,12.756,12.785,13.390,12.719,12.517,12.424,13.140,1.397
,1,9.43,-0.35,0.36833,-1.654,3.592,4.971,10.60,0.000,2,19.506,19.931,21.268,19.956,19.387,19.048,21.235,0.368
,1,9.43,-0.33,1.12799,0.412,3.823,4.315,10.30,0.000,1,14.039,14.015,14.190,13.969,13.951,13.998,14.079,1.127
,1,9.43,-0.33,0.57542,-1.104,3.633,4.782,10.30,0.000,2,17.829,18.094,19.143,18.043,17.660,17.440,19.130,0.575
,1,9.43,-0.31,1.16791,0.474,3.826,4.279,9.70,0.000,1,13.284,13.258,13.424,13.214,13.200,13.251,13.316,1.167
,1,9.43,-0.31,0.19584,-2.211,3.554,5.104,9.70,0.000,2,19.998,20.662,22.276,20.818,20.012,19.542,22.123,0.196
,1,9.43,-0.31,1.26190,0.651,3.829,4.151,10.60,0.000,0,13.743,13.716,13.867,13.673,13.667,13.722,13.764,1.260
,1,9.43,-0.27,1.31133,0.717,3.819,4.062,10.10,0.000,0,13.077,13.040,13.222,12.994,12.974,13.019,13.107,1.309
,1,9.43,-0.27,1.30614,0.709,3.821,4.075,10.10,0.000,1,13.098,13.062,13.240,13.017,12.999,13.046,13.127,1.304
,1,9.43,-0.27,1.19362,0.499,3.825,4.260,10.10,0.000,2,13.623,13.593,13.763,13.547,13.533,13.584,13.653,1.193
,1,9.43,-0.25,1.47896,1.759,3.685,2.510,12.90,0.000,0,13.272,13.343,14.056,13.273,13.038,12.916,13.769,1.391
,1,9.43,-0.25,1.47384,1.751,3.684,2.510,12.90,0.000,1,13.292,13.368,14.087,13.298,13.060,12.936,13.799,1.385
,1,9.43,-0.25,0.99511,-0.002,3.774,4.479,12.90,0.000,2,17.675,17.632,17.978,17.572,17.479,17.473,17.808,0.995
,1,9.43,-0.23,1.25259,0.589,3.824,4.190,9.10,0.000,1,12.397,12.361,12.531,12.315,12.302,12.354,12.421,1.251
,1,9.43,-0.23,0.47656,-1.392,3.604,4.871,9.10,0.000,2,17.351,17.733,18.980,17.730,17.220,16.915,18.973,0.477
,1,9.43,-0.21,1.37633,0.793,3.801,3.934,6.90,0.000,1,9.687,9.638,9.879,9.586,9.538,9.565,9.742,1.374
,1,9.43,-0.21,0.87137,-0.311,3.734,4.571,6.90,0.000,2,12.448,12.428,12.931,12.359,12.206,12.153,12.733,0.871
,1,9.43,-0.21,1.30179,0.671,3.819,4.104,8.20,0.000,0,11.293,11.252,11.437,11.205,11.185,11.231,11.321,1.300
,1,9.43,-0.21,0.88050,-0.289,3.737,4.564,8.50,0.000,0,13.992,13.969,14.460,13.900,13.751,13.702,14.263,0.880
,1,9.43,-0.21,1.42061,0.985,3.787,3.697,9.40,0.000,0,11.708,11.655,11.943,11.600,11.532,11.541,11.789,1.418
,1,9.43,-0.21,1.24566,0.566,3.823,4.206,9.60,0.000,1,12.955,12.917,13.092,12.871,12.856,12.906,12.980,1.244
,1,9.43,-0.21,0.66992,-0.872,3.655,4.703,9.60,0.000,2,16.549,16.734,17.645,16.666,16.352,16.179,17.610,0.670
,1,9.43,-0.21,1.12056,0.294,3.805,4.358,9.60,0.000,0,13.635,13.593,13.831,13.540,13.495,13.525,13.697,1.120
,1,9.43,-0.21,1.47038,1.772,3.667,2.446,12.30,0.000,1,12.641,12.773,13.581,12.705,12.433,12.281,13.293,1.464
,1,9.43,-0.21,1.34990,0.751,3.807,3.992,12.30,0.000,2,15.193,15.146,15.368,15.096,15.058,15.091,15.238,1.348
,1,9.43,-0.19,1.19717,0.460,3.816,4.267,6.90,0.000,0,10.521,10.480,10.679,10.431,10.405,10.448,10.558,1.196
,1,9.43,-0.19,1.33629,0.719,3.810,4.031,10.10,0.000,0,13.073,13.026,13.241,12.976,12.943,12.979,13.113,1.334
,1,9.43,-0.17,1.27048,0.593,3.818,4.167,9.60,0.000,1,12.888,12.844,13.037,12.796,12.774,12.820,12.918,1.269
,1,9.43,-0.17,0.40263,-1.588,3.587,4.924,9.60,0.000,2,18.340,18.832,20.213,18.901,18.259,17.875,20.167,0.403
,1,9.43,-0.17,1.35492,0.740,3.806,3.998,10.10,0.000,0,13.021,12.971,13.200,12.919,12.879,12.911,13.067,1.353
,1,9.43,-0.17,1.49338,1.740,3.680,2.510,13.10,0.000,0,13.519,13.606,14.354,13.534,13.289,13.159,14.064,1.407
,1,9.43,-0.15,1.46463,1.107,3.694,3.217,9.20,0.000,1,11.203,11.253,11.930,11.182,10.962,10.853,11.675,1.461
,1,9.43,-0.15,0.83038,-0.442,3.713,4.599,9.20,0.000,2,15.075,15.084,15.678,15.011,14.825,14.746,15.491,0.830
,1,9.43,-0.15,1.38531,0.777,3.799,3.944,11.10,0.000,0,13.928,13.874,14.125,13.820,13.770,13.795,13.984,1.383
,1,9.43,-0.13,1.00002,-0.029,3.765,4.471,8.60,0.000,0,13.442,13.394,13.780,13.330,13.225,13.211,13.599,1.000
